,Id,category,identifier
2113,2113,Ligand,HTR2C
2114,2114,Ligand,HTR1B
2115,2115,Ligand,COLGALT2
2116,2116,Ligand,COLGALT1
2117,2117,Ligand,CADPS
2118,2118,Ligand,PARL
2119,2119,Ligand,PLAT
2120,2120,Ligand,CDK12
2121,2121,Ligand,AGTR1
2122,2122,Ligand,EDNRA
2123,2123,Ligand,NMBR
2124,2124,Ligand,CAMK2B
2125,2125,Ligand,ADORA2B
2126,2126,Ligand,DRAP1
2127,2127,Ligand,BCOR
2128,2128,Ligand,PIK3AP1
2129,2129,Ligand,FCN3
2130,2130,Ligand,MBL2
2131,2131,Ligand,OTULIN
2132,2132,Ligand,FCN2
2133,2133,Ligand,EPN1
2134,2134,Ligand,DYRK1B
2135,2135,Ligand,C1QBP
2136,2136,Ligand,HECTD4
2137,2137,Ligand,EIF3F
2138,2138,Ligand,AVPR1B
2139,2139,Ligand,UBXN1
2140,2140,Ligand,USP8
2141,2141,Ligand,MRAP
2142,2142,Ligand,ARHGEF10
2143,2143,Ligand,KIF5B
2144,2144,Ligand,CDKN2AIP
2145,2145,Ligand,ROR1
2146,2146,Ligand,PTGER2
2147,2147,Ligand,SIM2
2148,2148,Ligand,LOX
2149,2149,Ligand,PLPPR1
2150,2150,Ligand,MN1
2151,2151,Ligand,FZD3
2152,2152,Ligand,MC1R
2153,2153,Ligand,MPO
2154,2154,Ligand,MDGA2
2155,2155,Ligand,FFAR4
2156,2156,Ligand,DLX5
2157,2157,Ligand,UNC5A
2158,2158,Ligand,GPR119
2159,2159,Ligand,CDC7
2160,2160,Ligand,TSC22D3
2161,2161,Ligand,NGEF
2162,2162,Ligand,ADIPOR2
2163,2163,Ligand,PTGDR
2164,2164,Ligand,ARHGAP23
2165,2165,Ligand,PPP1R14B
2166,2166,Ligand,HSPB8
2167,2167,Ligand,GPR17
2168,2168,Ligand,TACR3
2169,2169,Ligand,USP37
2170,2170,Ligand,PLAU
2171,2171,Ligand,TFAP2B
2172,2172,Ligand,PCDH10
2173,2173,Ligand,FZD5
2174,2174,Ligand,ITGB4
2175,2175,Ligand,TRIM23
2176,2176,Ligand,HEY2
2177,2177,Ligand,ZMIZ1
2178,2178,Ligand,MARCHF9
2179,2179,Ligand,RNF5
2180,2180,Ligand,LINGO1
2181,2181,Ligand,RTN4
2182,2182,Ligand,RFFL
2183,2183,Ligand,TRAPPC9
2184,2184,Ligand,IMMT
2185,2185,Ligand,NLGN3
2186,2186,Ligand,CDR2
2187,2187,Ligand,STOML2
2188,2188,Ligand,PTGIR
2189,2189,Ligand,KDM3B
2190,2190,Ligand,RHO
2191,2191,Ligand,CBFB
2192,2192,Ligand,ASIP
2193,2193,Ligand,AFAP1
2194,2194,Ligand,PKN3
2195,2195,Ligand,PRKAR1B
2196,2196,Ligand,MYOG
2197,2197,Ligand,MMP7
2198,2198,Ligand,P2RY13
2199,2199,Ligand,CDC6
2200,2200,Ligand,LPAR4
2201,2201,Ligand,PHLPP1
2202,2202,Ligand,PCSK7
2203,2203,Ligand,CCP110
2204,2204,Ligand,CLK1
2205,2205,Ligand,CAPRIN1
2206,2206,Ligand,NMUR2
2207,2207,Ligand,PTBP2
2208,2208,Ligand,CLASP2
2209,2209,Ligand,EIF2B2
2210,2210,Ligand,PCDHAC1
2211,2211,Ligand,CHRNA7
2212,2212,Ligand,DNM2
2213,2213,Ligand,DVL1P1
2214,2214,Ligand,ADCK5
2215,2215,Ligand,ARHGAP39
2216,2216,Ligand,CYSLTR2
2217,2217,Ligand,GRIN2C
2218,2218,Ligand,APOE
2219,2219,Ligand,TRIP11
2220,2220,Ligand,SP2
2221,2221,Ligand,FBXO7
2222,2222,Ligand,LRSAM1
2223,2223,Ligand,DPF2
2224,2224,Ligand,SOCS5
2225,2225,Ligand,GNG3
2226,2226,Ligand,POT1
2227,2227,Ligand,FSTL3
2228,2228,Ligand,NRXN1
2229,2229,Ligand,PRKAR2B
2230,2230,Ligand,PHKG2
2231,2231,Ligand,PHKA1
2232,2232,Ligand,USP5
2233,2233,Ligand,PSMA7
2234,2234,Ligand,PPP1R8
2235,2235,Ligand,AAK1
2236,2236,Ligand,SLC30A9
2237,2237,Ligand,PRKAB1
2238,2238,Ligand,GNGT1
2239,2239,Ligand,PITX3
2240,2240,Ligand,NAE1
2241,2241,Ligand,RNF19A
2242,2242,Ligand,TLK1
2243,2243,Ligand,BTAF1
2244,2244,Ligand,NRP2
2245,2245,Ligand,CNOT4
2246,2246,Ligand,CDK20
2247,2247,Ligand,PXDN
2248,2248,Ligand,CBLL1
2249,2249,Ligand,RIMS2
2250,2250,Ligand,POU4F2
2251,2251,Ligand,MARCHF8
2252,2252,Ligand,RFPL4A
2253,2253,Ligand,GPR174
2254,2254,Ligand,NOG
2255,2255,Ligand,NOSIP
2256,2256,Ligand,USP9X
2257,2257,Ligand,RNF144B
2258,2258,Ligand,UCHL3
2259,2259,Ligand,SCAF11
2260,2260,Ligand,PSENEN
2261,2261,Ligand,BRSK1
2262,2262,Ligand,HSPA8
2263,2263,Ligand,H2AC11
2264,2264,Ligand,UFL1
2265,2265,Ligand,MTCP1
2266,2266,Ligand,P2RY2
2267,2267,Ligand,EIF2B5
2268,2268,Ligand,EIF2B1
2269,2269,Ligand,CELF1
2270,2270,Ligand,SERPINA1
2271,2271,Ligand,APH1B
2272,2272,Ligand,KLHL18
2273,2273,Ligand,MEF2A
2274,2274,Ligand,SRGAP1
2275,2275,Ligand,GALNT8
2276,2276,Ligand,ARAP2
2277,2277,Ligand,ARHGAP35
2278,2278,Ligand,SYN3
2279,2279,Ligand,WWTR1
2280,2280,Ligand,EZR
2281,2281,Ligand,SHANK3
2282,2282,Ligand,RITA1
2283,2283,Ligand,PPP2R5A
2284,2284,Ligand,SSU72
2285,2285,Ligand,PEX26
2286,2286,Ligand,ULK3
2287,2287,Ligand,KPNA3
2288,2288,Ligand,SETD5
2289,2289,Ligand,FST
2290,2290,Ligand,KDM4C
2291,2291,Ligand,P2RY12
2292,2292,Ligand,LCMT1
2293,2293,Ligand,HMOX1
2294,2294,Ligand,FBXL12
2295,2295,Ligand,AKAP11
2296,2296,Ligand,ARHGAP19
2297,2297,Ligand,KAT6A
2298,2298,Ligand,GTF2H1
2299,2299,Ligand,MECOM
2300,2300,Ligand,MUSK
2301,2301,Ligand,NSD2
2302,2302,Ligand,NCBP1
2303,2303,Ligand,ACE
2304,2304,Ligand,CAMK2D
2305,2305,Ligand,ASAP1
2306,2306,Ligand,ASXL3
2307,2307,Ligand,NUAK2
2308,2308,Ligand,UBQLN4
2309,2309,Ligand,ITGAL
2310,2310,Ligand,CDK14
2311,2311,Ligand,CCNY
2312,2312,Ligand,PPP2R2B
2313,2313,Ligand,UBQLN2
2314,2314,Ligand,CPN1
2315,2315,Ligand,MLNR
2316,2316,Ligand,LRRC4C
2317,2317,Ligand,DDX3X
2318,2318,Ligand,CTDSPL
2319,2319,Ligand,PTH1R
2320,2320,Ligand,ACOX1
2321,2321,Ligand,MUTYH
2322,2322,Ligand,SSTR4
2323,2323,Ligand,RPGRIP1L
2324,2324,Ligand,TNFRSF13C
2325,2325,Ligand,CDK2AP1
2326,2326,Ligand,PIM2
2327,2327,Ligand,GXYLT2
2328,2328,Ligand,MMP10
2329,2329,Ligand,MMP9
2330,2330,Ligand,TRIB3
2331,2331,Ligand,NSFL1C
2332,2332,Ligand,BMX
2333,2333,Ligand,NUAK1
2334,2334,Ligand,MOB1A
2335,2335,Ligand,NPTX1
2336,2336,Ligand,AIMP1
2337,2337,Ligand,COPS3
2338,2338,Ligand,WDHD1
2339,2339,Ligand,MTMR3
2340,2340,Ligand,HDAC5
2341,2341,Ligand,SMARCA2
2342,2342,Ligand,MAP3K21
2343,2343,Ligand,TARDBP
2344,2344,Ligand,DOCK8
2345,2345,Ligand,PCDHA6
2346,2346,Ligand,DAB2IP
2347,2347,Ligand,OXSR1
2348,2348,Ligand,MFF
2349,2349,Ligand,GCC2
2350,2350,Ligand,SPAG5
2351,2351,Ligand,UBIAD1
2352,2352,Ligand,ARHGDIA
2353,2353,Ligand,ARHGAP44
2354,2354,Ligand,TRIM32
2355,2355,Ligand,SLA
2356,2356,Ligand,PPP1R3B
2357,2357,Ligand,PPP1R3C
2358,2358,Ligand,SORBS1
2359,2359,Ligand,LARP4B
2360,2360,Ligand,UBE2A
2361,2361,Ligand,RPA2
2362,2362,Ligand,PIMREG
2363,2363,Ligand,RNF180
2364,2364,Ligand,PCSK2
2365,2365,Ligand,PCSK5
2366,2366,Ligand,S1PR2
2367,2367,Ligand,MYT1L
2368,2368,Ligand,DPP3
2369,2369,Ligand,TRIM21
2370,2370,Ligand,SERPINE1
2371,2371,Ligand,PABPC1
2372,2372,Ligand,ASB2
2373,2373,Ligand,USP10
2374,2374,Ligand,BRD2
2375,2375,Ligand,CD55
2376,2376,Ligand,RIMS3
2377,2377,Ligand,DOCK4
2378,2378,Ligand,ARNT
2379,2379,Ligand,DUSP26
2380,2380,Ligand,HNRNPH2
2381,2381,Ligand,ARHGEF9
2382,2382,Ligand,KHSRP
2383,2383,Ligand,RAPH1
2384,2384,Ligand,NEK6
2385,2385,Ligand,RABEP1
2386,2386,Ligand,SRGAP3
2387,2387,Ligand,SEPTIN4
2388,2388,Ligand,RASGEF1B
2389,2389,Ligand,CDON
2390,2390,Ligand,GRM8
2391,2391,Ligand,NLGN2
2392,2392,Ligand,TMED10
2393,2393,Ligand,CDH9
2394,2394,Ligand,CEP41
2395,2395,Ligand,NEK9
2396,2396,Ligand,MTCH2
2397,2397,Ligand,BRDT
2398,2398,Ligand,RPGRIP1
2399,2399,Ligand,GSTP1
2400,2400,Ligand,SETD1B
2401,2401,Ligand,NFX1
2402,2402,Ligand,CHN1
2403,2403,Ligand,HCFC1
2404,2404,Ligand,PHLPP2
2405,2405,Ligand,PCDHA13
2406,2406,Ligand,CDH11
2407,2407,Ligand,F11
2408,2408,Ligand,CD300LB
2409,2409,Ligand,GNB3
2410,2410,Ligand,PDZD11
2411,2411,Ligand,CDH22
2412,2412,Ligand,SH3PXD2B
2413,2413,Ligand,HBA1
2414,2414,Ligand,CAST
2415,2415,Ligand,PELI3
2416,2416,Ligand,FGD2
2417,2417,Ligand,ARAP3
2418,2418,Ligand,STARD8
2419,2419,Ligand,SUN1
2420,2420,Ligand,SPATA13
2421,2421,Ligand,ARAP1
2422,2422,Ligand,PLEKHG4B
2423,2423,Ligand,XRCC3
2424,2424,Ligand,LMAN2
2425,2425,Ligand,ARHGEF28
2426,2426,Ligand,JAKMIP1
2427,2427,Ligand,PTX3
2428,2428,Ligand,GDNF
2429,2429,Ligand,RWDD3
2430,2430,Ligand,ELANE
2431,2431,Ligand,MARCHF1
2432,2432,Ligand,LFNG
2433,2433,Ligand,TLX3
2434,2434,Ligand,RSPO1
2435,2435,Ligand,VPS18
2436,2436,Ligand,SYBU
2437,2437,Ligand,TRIO
2438,2438,Ligand,CDK10
2439,2439,Ligand,RNF11
2440,2440,Ligand,PPP1R9B
2441,2441,Ligand,POU2AF1
2442,2442,Ligand,MVD
2443,2443,Ligand,FZD1
2444,2444,Ligand,ARHGAP4
2445,2445,Ligand,TET2
2446,2446,Ligand,PROC
2447,2447,Ligand,F5
2448,2448,Ligand,LMO2
2449,2449,Ligand,SNCA
2450,2450,Ligand,GPER1
2451,2451,Ligand,HTR1D
2452,2452,Ligand,FKBP5
2453,2453,Ligand,PEX1
2454,2454,Ligand,PEX14
2455,2455,Ligand,WNK3
2456,2456,Ligand,PTPN9
2457,2457,Ligand,PTPRE
2458,2458,Ligand,PLA2G4A
2459,2459,Ligand,GALR3
2460,2460,Ligand,CIITA
2461,2461,Ligand,RFX5
2462,2462,Ligand,FFAR2
2463,2463,Ligand,TLE2
2464,2464,Ligand,PAX7
2465,2465,Ligand,GOPC
2466,2466,Ligand,UBAP2L
2467,2467,Ligand,MAP3K6
2468,2468,Ligand,TFAP4
2469,2469,Ligand,BRCC3
2470,2470,Ligand,BRD3
2471,2471,Ligand,BAG3
2472,2472,Ligand,CADPS2
2473,2473,Ligand,PPP1R17
2474,2474,Ligand,RSPO3
2475,2475,Ligand,SRP19
2476,2476,Ligand,SRP54
2477,2477,Ligand,ARHGEF15
2478,2478,Ligand,MCF2
2479,2479,Ligand,ARHGAP29
2480,2480,Ligand,ARSA
2481,2481,Ligand,ZC3HAV1
2482,2482,Ligand,DEF6
2483,2483,Ligand,ARHGAP9
2484,2484,Ligand,ANKRD11
2485,2485,Ligand,BAP1
2486,2486,Ligand,RAD23B
2487,2487,Ligand,ADCY1
2488,2488,Ligand,GJA1
2489,2489,Ligand,TLK2
2490,2490,Ligand,OTUD7B
2491,2491,Ligand,MRTFB
2492,2492,Ligand,CRHR1
2493,2493,Ligand,CC2D1A
2494,2494,Ligand,STK38L
2495,2495,Ligand,CNTNAP2
2496,2496,Ligand,KPNA1
2497,2497,Ligand,GREB1
2498,2498,Ligand,DCAF7
2499,2499,Ligand,PTPN7
2500,2500,Ligand,PTPN18
2501,2501,Ligand,STXBP4
2502,2502,Ligand,HBB
2503,2503,Ligand,RNF170
2504,2504,Ligand,CDH19
2505,2505,Ligand,CTTNBP2
2506,2506,Ligand,TXK
2507,2507,Ligand,PAWR
2508,2508,Ligand,POU3F4
2509,2509,Ligand,CTNNA2
2510,2510,Ligand,FGG
2511,2511,Ligand,PHB1
2512,2512,Ligand,AMOT
2513,2513,Ligand,CCNF
2514,2514,Ligand,VPS11
2515,2515,Ligand,GNB1
2516,2516,Ligand,CLASP1
2517,2517,Ligand,FPR1
2518,2518,Ligand,AVPR1A
2519,2519,Ligand,MUL1
2520,2520,Ligand,TBL1Y
2521,2521,Ligand,NDFIP1
2522,2522,Ligand,RABGEF1
2523,2523,Ligand,PHF21A
2524,2524,Ligand,EIF2B4
2525,2525,Ligand,LDB1
2526,2526,Ligand,TACR2
2527,2527,Ligand,TUFM
2528,2528,Ligand,TBXA2R
2529,2529,Ligand,CALU
2530,2530,Ligand,BANP
2531,2531,Ligand,MAST3
2532,2532,Ligand,RPL10
2533,2533,Ligand,SETBP1
2534,2534,Ligand,TTC3
2535,2535,Ligand,PRSS21
2536,2536,Ligand,SRF
2537,2537,Ligand,PCSK6
2538,2538,Ligand,MNAT1
2539,2539,Ligand,PRPF4B
2540,2540,Ligand,REN
2541,2541,Ligand,NGLY1
2542,2542,Ligand,PHACTR1
2543,2543,Ligand,UBC
2544,2544,Ligand,PTPRK
2545,2545,Ligand,ARHGAP27
2546,2546,Ligand,ASAP2
2547,2547,Ligand,SIRT5
2548,2548,Ligand,PATZ1
2549,2549,Ligand,PTMS
2550,2550,Ligand,HPN
2551,2551,Ligand,SORBS3
2552,2552,Ligand,RAPGEF6
2553,2553,Ligand,SS18L1
2554,2554,Ligand,ANKRD26
2555,2555,Ligand,CTTNBP2NL
2556,2556,Ligand,HRH4
2557,2557,Ligand,TP53INP2
2558,2558,Ligand,MAT2B
2559,2559,Ligand,CHN2
2560,2560,Ligand,PCGF2
2561,2561,Ligand,INTS4
2562,2562,Ligand,PAFAH1B1
2563,2563,Ligand,MYO5A
2564,2564,Ligand,ANKS1B
2565,2565,Ligand,SAFB
2566,2566,Ligand,PRKAR1A
2567,2567,Ligand,TET3
2568,2568,Ligand,PDE4DIP
2569,2569,Ligand,UBAP2
2570,2570,Ligand,ADIPOR1
2571,2571,Ligand,CDK18
2572,2572,Ligand,NUMA1
2573,2573,Ligand,PPP1R2
2574,2574,Ligand,HECTD3
2575,2575,Ligand,MEX3B
2576,2576,Ligand,FBXL15
2577,2577,Ligand,KLHL15
2578,2578,Ligand,RNF126
2579,2579,Ligand,APOB
2580,2580,Ligand,MTTP
2581,2581,Ligand,PEX6
2582,2582,Ligand,CDH3
2583,2583,Ligand,F8
2584,2584,Ligand,ZDHHC2
2585,2585,Ligand,PLCG2
2586,2586,Ligand,GPI
2587,2587,Ligand,FZD7
2588,2588,Ligand,ZDHHC5
2589,2589,Ligand,TRIM39
2590,2590,Ligand,ADAMTS13
2591,2591,Ligand,OFD1
2592,2592,Ligand,RABGGTB
2593,2593,Ligand,ZC3H12A
2594,2594,Ligand,GPC4
2595,2595,Ligand,GABPB1
2596,2596,Ligand,UFD1
2597,2597,Ligand,RRAGC
2598,2598,Ligand,ADNP
2599,2599,Ligand,REEP5
2600,2600,Ligand,PI4K2A
2601,2601,Ligand,RGS6
2602,2602,Ligand,CDH6
2603,2603,Ligand,FLCN
2604,2604,Ligand,HJURP
2605,2605,Ligand,PIK3R3
2606,2606,Ligand,CENPE
2607,2607,Ligand,RIT2
2608,2608,Ligand,ATXN2L
2609,2609,Ligand,CCR2
2610,2610,Ligand,STMN1
2611,2611,Ligand,SPDYA
2612,2612,Ligand,STRN
2613,2613,Ligand,PPP2R1B
2614,2614,Ligand,TCL1B
2615,2615,Ligand,APBA1
2616,2616,Ligand,AVPR2
2617,2617,Ligand,RASGRF2
2618,2618,Ligand,ARHGAP22
2619,2619,Ligand,KIFC1
2620,2620,Ligand,FGD4
2621,2621,Ligand,LZTR1
2622,2622,Ligand,PELI2
2623,2623,Ligand,SCAMP3
2624,2624,Ligand,ARHGAP28
2625,2625,Ligand,MYO9B
2626,2626,Ligand,KCTD13
2627,2627,Ligand,RBCK1
2628,2628,Ligand,ROBO2
2629,2629,Ligand,APBB1
2630,2630,Ligand,SSTR5
2631,2631,Ligand,KDM2A
2632,2632,Ligand,MADD
2633,2633,Ligand,TOMM70
2634,2634,Ligand,MYLK3
2635,2635,Ligand,CDH13
2636,2636,Ligand,HP
2637,2637,Ligand,MYOCD
2638,2638,Ligand,HDAC8
2639,2639,Ligand,SOD1
2640,2640,Ligand,LRP1
2641,2641,Ligand,STRN4
2642,2642,Ligand,WIPI2
2643,2643,Ligand,RASGEF1A
2644,2644,Ligand,C9orf72
2645,2645,Ligand,UBXN8
2646,2646,Ligand,PERP
2647,2647,Ligand,GNAT1
2648,2648,Ligand,KDM5A
2649,2649,Ligand,GNRH1
2650,2650,Ligand,TBX2
2651,2651,Ligand,CDH23
2652,2652,Ligand,FNTA
2653,2653,Ligand,TFDP1
2654,2654,Ligand,TIMP3
2655,2655,Ligand,RAB3GAP1
2656,2656,Ligand,SUN2
2657,2657,Ligand,PTGFR
2658,2658,Ligand,CBX3
2659,2659,Ligand,POGLUT1
2660,2660,Ligand,FBXO2
2661,2661,Ligand,FBXO8
2662,2662,Ligand,FBXO33
2663,2663,Ligand,AGTR2
2664,2664,Ligand,TUBB
2665,2665,Ligand,FZR1
2666,2666,Ligand,RAD21
2667,2667,Ligand,PDP2
2668,2668,Ligand,APPL1
2669,2669,Ligand,SYVN1
2670,2670,Ligand,TNFRSF21
2671,2671,Ligand,A2M
2672,2672,Ligand,STIP1
2673,2673,Ligand,MMP25
2674,2674,Ligand,SOS2
2675,2675,Ligand,DNM1
2676,2676,Ligand,PCDHA7
2677,2677,Ligand,ZFYVE26
2678,2678,Ligand,SF1
2679,2679,Ligand,RNF43
2680,2680,Ligand,POGZ
2681,2681,Ligand,GTF2A2
2682,2682,Ligand,SNAP91
2683,2683,Ligand,RABGGTA
2684,2684,Ligand,RNF146
2685,2685,Ligand,IRF4
2686,2686,Ligand,PDXP
2687,2687,Ligand,TSSK4
2688,2688,Ligand,IFNAR2
2689,2689,Ligand,IPO5
2690,2690,Ligand,G3BP2
2691,2691,Ligand,KIF1C
2692,2692,Ligand,C1D
2693,2693,Ligand,RASGEF1C
2694,2694,Ligand,RIMBP3
2695,2695,Ligand,TBL1XR1
2696,2696,Ligand,TRIM27
2697,2697,Ligand,BAZ2B
2698,2698,Ligand,XXYLT1
2699,2699,Ligand,LTBP2
2700,2700,Ligand,FBXL3
2701,2701,Ligand,PZP
2702,2702,Ligand,KLHL13
2703,2703,Ligand,KLHL9
2704,2704,Ligand,PDLIM2
2705,2705,Ligand,SIM1
2706,2706,Ligand,HSPG2
2707,2707,Ligand,NMUR1
2708,2708,Ligand,PCDHA4
2709,2709,Ligand,GRIPAP1
2710,2710,Ligand,DISC1
2711,2711,Ligand,AFAP1L2
2712,2712,Ligand,BMP1
2713,2713,Ligand,USP14
2714,2714,Ligand,CEP43
2715,2715,Ligand,TNFRSF11A
2716,2716,Ligand,ACD
2717,2717,Ligand,PEX12
2718,2718,Ligand,CD2AP
2719,2719,Ligand,ARHGEF11
2720,2720,Ligand,ARHGAP11B
2721,2721,Ligand,TAGAP
2722,2722,Ligand,PEX2
2723,2723,Ligand,ABR
2724,2724,Ligand,HACE1
2725,2725,Ligand,SLA2
2726,2726,Ligand,GCGR
2727,2727,Ligand,EIF3E
2728,2728,Ligand,VRK3
2729,2729,Ligand,PASK
2730,2730,Ligand,GPC6
2731,2731,Ligand,FBLIM1
2732,2732,Ligand,TULP3
2733,2733,Ligand,SOX6
2734,2734,Ligand,BRSK2
2735,2735,Ligand,HEY1
2736,2736,Ligand,MLF1
2737,2737,Ligand,PHKA2
2738,2738,Ligand,FRG1
2739,2739,Ligand,MYOM1
2740,2740,Ligand,STON2
2741,2741,Ligand,PTP4A2
2742,2742,Ligand,CILK1
2743,2743,Ligand,MAPK15
2744,2744,Ligand,FBXO22
2745,2745,Ligand,OTUD7A
2746,2746,Ligand,UBE3A
2747,2747,Ligand,OMG
2748,2748,Ligand,KLF13
2749,2749,Ligand,TTF2
2750,2750,Ligand,SHH
2751,2751,Ligand,RNF6
2752,2752,Ligand,TSPOAP1
2753,2753,Ligand,FCGR2A
2754,2754,Ligand,CTNNA3
2755,2755,Ligand,CDH7
2756,2756,Ligand,LTB4R2
2757,2757,Ligand,KANK1
2758,2758,Ligand,TSPAN7
2759,2759,Ligand,RIT1
2760,2760,Ligand,CSRP3
2761,2761,Ligand,KNL1
2762,2762,Ligand,RPN1
2763,2763,Ligand,UBASH3B
2764,2764,Ligand,TMED5
2765,2765,Ligand,MASTL
2766,2766,Ligand,GPR34
2767,2767,Ligand,AP2M1
2768,2768,Ligand,KIRREL3
2769,2769,Ligand,PTCHD1
2770,2770,Ligand,KIF14
2771,2771,Ligand,KLF8
2772,2772,Ligand,KRT14
2773,2773,Ligand,TFPI
2774,2774,Ligand,TIMP2
2775,2775,Ligand,TOR1A
2776,2776,Ligand,SMAD9
2777,2777,Ligand,PYHIN1
2778,2778,Ligand,BAG6
2779,2779,Ligand,CUL5
2780,2780,Ligand,ITGA6
2781,2781,Ligand,ZMYM2
2782,2782,Ligand,SARS1
2783,2783,Ligand,MIF
2784,2784,Ligand,ITGAM
2785,2785,Ligand,PRKAR2A
2786,2786,Ligand,SEPTIN7
2787,2787,Ligand,NRBF2
2788,2788,Ligand,LNX1
2789,2789,Ligand,ADAM12
2790,2790,Ligand,TSHR
2791,2791,Ligand,LYST
2792,2792,Ligand,FOXF2
2793,2793,Ligand,NFIB
2794,2794,Ligand,ACAT1
2795,2795,Ligand,PPP1R9A
2796,2796,Ligand,UBE2L3
2797,2797,Ligand,UBE2E2
2798,2798,Ligand,PCSK1
2799,2799,Ligand,PAK5
2800,2800,Ligand,NLRX1
2801,2801,Ligand,SIL1
2802,2802,Ligand,DNAJB9
2803,2803,Ligand,CCNC
2804,2804,Ligand,UBE2E1
2805,2805,Ligand,RNF185
2806,2806,Ligand,BNIP1
2807,2807,Ligand,FBXW10
2808,2808,Ligand,RNF220
2809,2809,Ligand,RAB5A
2810,2810,Ligand,JDP2
2811,2811,Ligand,MSC
2812,2812,Ligand,CDH18
2813,2813,Ligand,WDR48
2814,2814,Ligand,RAE1
2815,2815,Ligand,TTL
2816,2816,Ligand,HOXB8
2817,2817,Ligand,FOXC1
2818,2818,Ligand,MOB1B
2819,2819,Ligand,MID1
2820,2820,Ligand,DDX21
2821,2821,Ligand,NFYA
2822,2822,Ligand,DYRK3
2823,2823,Ligand,PCDHA5
2824,2824,Ligand,SELE
2825,2825,Ligand,MOS
2826,2826,Ligand,PTGES3
2827,2827,Ligand,PPP2R5B
2828,2828,Ligand,TARBP2
2829,2829,Ligand,DICER1
2830,2830,Ligand,CTNNA1
2831,2831,Ligand,HABP4
2832,2832,Ligand,WWP2
2833,2833,Ligand,DNAJB12
2834,2834,Ligand,USP24
2835,2835,Ligand,LRRC4B
2836,2836,Ligand,CDH20
2837,2837,Ligand,PSMA6
2838,2838,Ligand,SH2B3
2839,2839,Ligand,ARHGEF25
2840,2840,Ligand,KATNAL2
2841,2841,Ligand,RAD51AP1
2842,2842,Ligand,CDK19
2843,2843,Ligand,PCBD1
2844,2844,Ligand,PSMB8
2845,2845,Ligand,RNF41
2846,2846,Ligand,KRT1
2847,2847,Ligand,ROBO3
2848,2848,Ligand,TESK2
2849,2849,Ligand,IDE
2850,2850,Ligand,GOLGB1
2851,2851,Ligand,SEPTIN9
2852,2852,Ligand,PLEKHG4
2853,2853,Ligand,TTC5
2854,2854,Ligand,FGD3
2855,2855,Ligand,INSIG2
2856,2856,Ligand,CD38
2857,2857,Ligand,FKBP15
2858,2858,Ligand,LTBP1
2859,2859,Ligand,CDKN3
2860,2860,Ligand,GTF2B
2861,2861,Ligand,TAOK3
2862,2862,Ligand,PRCC
2863,2863,Ligand,CUL4A
2864,2864,Ligand,RABEPK
2865,2865,Ligand,SNX6
2866,2866,Ligand,SNX5
2867,2867,Ligand,ITGA4
2868,2868,Ligand,CFI
2869,2869,Ligand,CDKN2B
2870,2870,Ligand,CEP72
2871,2871,Ligand,FNIP1
2872,2872,Ligand,MLLT11
2873,2873,Ligand,GRB14
2874,2874,Ligand,PTPRS
2875,2875,Ligand,ZEB2
2876,2876,Ligand,DSCAML1
2877,2877,Ligand,MAGEL2
2878,2878,Ligand,AREL1
2879,2879,Ligand,ELAVL4
2880,2880,Ligand,TRHR
2881,2881,Ligand,GNAL
2882,2882,Ligand,PHIP
2883,2883,Ligand,YIF1B
2884,2884,Ligand,TRIP13
2885,2885,Ligand,PHF6
2886,2886,Ligand,GOLGA7
2887,2887,Ligand,PEX5
2888,2888,Ligand,RNF26
2889,2889,Ligand,STIL
2890,2890,Ligand,LARP7
2891,2891,Ligand,NOXA1
2892,2892,Ligand,ZMYND11
2893,2893,Ligand,CDH24
2894,2894,Ligand,TSHZ3
2895,2895,Ligand,GTF2F2
2896,2896,Ligand,PRDM16
2897,2897,Ligand,KCTD10
2898,2898,Ligand,SLITRK5
2899,2899,Ligand,PKM
2900,2900,Ligand,CSMD1
2901,2901,Ligand,PCDHA10
2902,2902,Ligand,IRF2BPL
2903,2903,Ligand,PCDHA8
2904,2904,Ligand,KAT6B
2905,2905,Ligand,WIPF1
2906,2906,Ligand,NUDCD2
2907,2907,Ligand,DEPTOR
2908,2908,Ligand,UNC5C
2909,2909,Ligand,ADORA3
2910,2910,Ligand,DOCK1
2911,2911,Ligand,TERB1
2912,2912,Ligand,NSD3
2913,2913,Ligand,PCDHA1
2914,2914,Ligand,STYX
2915,2915,Ligand,ITPRIPL1
2916,2916,Ligand,GPR55
2917,2917,Ligand,FBXO3
2918,2918,Ligand,UNC5D
2919,2919,Ligand,USP13
2920,2920,Ligand,EIF2S2
2921,2921,Ligand,IL12A
2922,2922,Ligand,ELAVL3
2923,2923,Ligand,TCOF1
2924,2924,Ligand,TRIM47
2925,2925,Ligand,RAB2A
2926,2926,Ligand,STK40
2927,2927,Ligand,NFATC2
2928,2928,Ligand,L3MBTL1
2929,2929,Ligand,ZHX1
2930,2930,Ligand,PRKD3
2931,2931,Ligand,HDAC11
2932,2932,Ligand,DMXL2
2933,2933,Ligand,KARS1
2934,2934,Ligand,DOK3
2935,2935,Ligand,ANK2
2936,2936,Ligand,TESK1
2937,2937,Ligand,SSH2
2938,2938,Ligand,SSH3
2939,2939,Ligand,STK24
2940,2940,Ligand,EIF4B
2941,2941,Ligand,PPM1L
2942,2942,Ligand,ST6GAL1
2943,2943,Ligand,FOXA1
